Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
178854005,449656008,Reconstruction of hand with local skin flap (procedure),Transposition of tissue of upper limb (procedure)
178854005,363154008,Reconstruction of hand with local skin flap (procedure),Implantation of soft tissue (procedure)
67699001,118712001,"Application of cylinder cast, thigh to ankle (procedure)",Procedure on thigh (procedure)
67699001,118715004,"Application of cylinder cast, thigh to ankle (procedure)",Procedure on ankle (procedure)
108284000,447241003,Ultrasound procedure on endocrine system (procedure),Evaluation of endocrine system (procedure)
432798003,277535000,Percutaneous embolization of bronchial artery using fluoroscopic guidance (procedure),Percutaneous embolization of bronchial artery (procedure)
36895007,363115007,Exploration of orbit (procedure),Exploration of eye (procedure)
708811003,118795000,Percutaneous drainage of pleura using imaging guidance (procedure),Procedure on pleura (procedure)
236359005,175881006,Penile revascularization for impotence (procedure),Revascularization for impotence (procedure)
104243007,104236001,"Culture typing procedure, precipitin method, grouping (procedure)",Culture typing procedure (procedure)
241581003,129191009,Computed tomography of sacral spine (procedure),Procedure on bone of lower extremity (procedure)
303845001,118678004,Nervous system angiography (procedure),Procedure on nervous system (procedure)
59446006,30940008,Suture of anal sphincter (procedure),Suture of anus (procedure)
61167004,390780008,Thyroid stimulating hormone measurement (procedure),Thyroid hormone measurement (procedure)
37422000,239431009,Arthroscopically aided anterior cruciate ligament reconstruction (procedure),Reconstruction of anterior cruciate ligament of knee joint (procedure)
450460004,303917008,Nephrostomy using ultrasound guidance (procedure),Ultrasound of urinary tract (procedure)
450460004,442190001,Nephrostomy using ultrasound guidance (procedure),Construction of external stoma of urinary system (procedure)
46453005,445317004,Fluoroscopic localization for fine needle aspiration (procedure),Fine needle aspiration using fluoroscopic guidance (procedure)
39202005,34518000,"Coronary artery bypass with autogenous graft, four grafts (procedure)",Anastomosis of artery with bypass graft (procedure)
698413006,108193009,Endoscopic electrohydraulic lithotripsy of duodenal bezoar (procedure),Abdomen destructive procedure (procedure)
698413006,118157003,Endoscopic electrohydraulic lithotripsy of duodenal bezoar (procedure),Gastrointestinal tract destructive procedure (procedure)
277401001,277399007,Tinnitus loudness match to frequency of pitch match (procedure),Tinnitus pitch match (procedure)
432397005,432396001,Retrograde percutaneous pyeloplasty using fluoroscopic guidance (procedure),Percutaneous pyeloplasty using fluoroscopic guidance (procedure)
231154009,45606006,Digital nerve block in hand (procedure),Injection of therapeutic substance into soft tissue of hand (procedure)
82900007,176003,Partial colectomy with coloproctostomy (procedure),Anastomosis of rectum (procedure)
235556008,20554002,Open insertion of bile duct stent (procedure),Open insertion of therapeutic device (procedure)
401297005,314072006,Hemolysis screening test (procedure),Hematology screening test (procedure)
167027009,250547009,Measurement of mixed venous partial pressure of oxygen (procedure),Measurement of venous partial pressure of oxygen (procedure)
175947004,108025008,Open renal denervation (procedure),Kidney destructive procedure (procedure)
440235008,720364002,Percutaneous thrombolysis of cerebral artery using fluoroscopic guidance (procedure),Imaging of central nervous system (procedure)
440235008,276984007,Percutaneous thrombolysis of cerebral artery using fluoroscopic guidance (procedure),Percutaneous thrombolysis of artery (procedure)
311461007,311460008,Strategy training for perceptual skills (regime/therapy),Strategy training for cognitive skills (regime/therapy)
312226000,20554002,Open insertion of iliac artery stent (procedure),Open insertion of therapeutic device (procedure)
104819000,57378007,"Microalbumin measurement, urine, quantitative (procedure)","Protein measurement, urine (procedure)"
233194003,278296000,Pericardiopleural shunt operation (procedure),Drainage of pleural cavity (procedure)
233194003,37793001,Pericardiopleural shunt operation (procedure),Repair of pleura (procedure)
230928006,241468008,Diagnostic intravascular ultrasound of intracranial artery (procedure),Intravascular ultrasound of intracranial artery (procedure)
235381007,37661000,Repair of anal sphincter (procedure),Operation on digestive tract (procedure)
235408004,44119001,Anastomosis of jejunum to colon (procedure),Anastomosis of small intestine to small intestine (procedure)
441633002,428341005,Percutaneous transluminal insertion of stent into internal jugular vein using fluoroscopic guidance (procedure),Percutaneous transluminal insertion of stent into vein (procedure)
302404007,359912001,Transfer of skin flap (procedure),Transfer of pedicle flap graft (procedure)
233448005,88834003,Femorofemoral venous crossover shunt (procedure),Construction of shunt (procedure)
275093002,112721006,Internal fixation of fracture of spine (procedure),Internal fixation of bone of vertebra (procedure)
360345002,171612001,Percutaneous excisional biopsy of nerve ganglion (procedure),Biopsy of nerve (procedure)
79107000,72710001,Pleating of sclera for buckling (procedure),Repair of sclera (procedure)
9774003,387688006,Manipulation of temporomandibular joint (procedure),Manipulation of joint (procedure)
699074005,22997007,Transgastric plication of esophageal varices (procedure),Repair of esophagus (procedure)
230935003,276984007,Percutaneous thrombolysis of intracranial artery (procedure),Percutaneous thrombolysis of artery (procedure)
233120001,118810001,Unifocalization operation to an artery (procedure),Procedure on artery of thorax (procedure)
233120001,413528009,Unifocalization operation to an artery (procedure),Anastomosis of blood vessel (procedure)
70777001,57617002,"Urine specimen collection, catheterized (procedure)",Urine specimen collection (procedure)
442865000,438819006,Fine needle aspiration biopsy of thyroid using ultrasound guidance (procedure),Aspiration of thyroid using ultrasound guidance (procedure)
719107005,419674007,Percutaneous transluminal angioplasty of posterior tibial artery using fluoroscopic guidance (procedure),Fluoroscopic angiography of tibial artery (procedure)
445588001,81078003,Assessment using Guy's neurological disability scale (procedure),Disability evaluation procedure (procedure)
699801002,83554005,Attachment of flap graft to hand (procedure),Operation on soft tissue of hand (procedure)
448677000,448676009,Computed tomography perfusion study of liver (procedure),Computed tomography perfusion study of abdomen (procedure)
313270001,442190001,Percutaneous insertion of nephrostomy tube (procedure),Construction of external stoma of urinary system (procedure)
439541007,720364002,Percutaneous thrombectomy of cerebral artery using fluoroscopic guidance (procedure),Imaging of central nervous system (procedure)
439541007,241123008,Percutaneous thrombectomy of cerebral artery using fluoroscopic guidance (procedure),Fluoroscopy of soft tissue (procedure)
442978004,715623000,Nerve block with injection of cervical spine using fluoroscopic guidance (procedure),Imaging of peripheral nerve (procedure)
442978004,241123008,Nerve block with injection of cervical spine using fluoroscopic guidance (procedure),Fluoroscopy of soft tissue (procedure)
252189002,250650002,Cortisol day curve (procedure),Steroid hormone measurement (procedure)
129192002,129191009,Procedure on bone of pelvis (procedure),Procedure on bone of lower extremity (procedure)
174557000,64492005,Revision of anastomosis of hepatic duct (procedure),Revision of anastomosis of biliary tract (procedure)
79527007,118713006,Fitting of prosthesis above knee (procedure),Procedure on knee (procedure)
233221006,90010006,Ligation of pulmonary arteriovenous malformation (procedure),Ligation of blood vessel (procedure)
30269005,49230008,Diagnostic rigid esophagoscopy (procedure),Endoscopy of esophagus (procedure)
173866002,20554002,Open insertion of tubal prosthesis into duodenum (procedure),Open insertion of therapeutic device (procedure)
231136005,118705005,Local anesthetic elbow block (procedure),Procedure on elbow (procedure)
432040000,438533003,Percutaneous transluminal cutting balloon angioplasty of hepatic vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
51201009,428515000,Correction of transposition of great vessels (procedure),Correction of congenital deformity of heart (procedure)
51201009,429556006,Correction of transposition of great vessels (procedure),Correction of congenital deformity of great vessels (procedure)
51201009,27755001,Correction of transposition of great vessels (procedure),Operation on vessels of heart (procedure)
309620009,700274009,Child referral for audiometry (procedure),Referral for procedure (procedure)
439210007,433441002,Measurement of gentamicin in random specimen (procedure),Measurement of substance in specimen (procedure)
