Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
280188009,730370004,Entire sensory root of trigeminal nerve (body structure),Entire regional peripheral nerve (body structure)
362197006,727285002,Entire serosa of gallbladder (body structure),Entire soft tissues (body structure)
362197006,362875007,Entire serosa of gallbladder (body structure),Entire lower body (body structure)
362197006,362662005,Entire serosa of gallbladder (body structure),Entire lower trunk (body structure)
30567008,372209009,Structure of lamina of lumbar vertebra (body structure),Part of bone of lumbar vertebra (body structure)
30567008,75002003,Structure of lamina of lumbar vertebra (body structure),Structure of body of lumbar vertebra (body structure)
30567008,372220009,Structure of lamina of lumbar vertebra (body structure),Part of lamina of vertebra (body structure)
30567008,67186000,Structure of lamina of lumbar vertebra (body structure),Structure of arch of lumbar vertebra (body structure)
730119004,361684008,Entire articular facet of axis (body structure),Entire cervical vertebral column (body structure)
730119004,732088006,Entire articular facet of axis (body structure),Entire regional musculoskeletal system (body structure)
362103001,732004006,Entire occlusal surface of tooth (body structure),Entire oral hard tissue (body structure)
731468000,362875007,Entire connective tissue of anorectal region (body structure),Entire lower body (body structure)
731468000,362662005,Entire connective tissue of anorectal region (body structure),Entire lower trunk (body structure)
146046005,732040008,Entire stylomastoid artery (body structure),Entire regional cardiovascular structure (body structure)
728131009,728117009,Entire tendon of serratus anterior (body structure),Entire tendon of trunk (body structure)
244007005,83738005,Surface region of index finger (body structure),Index finger structure (body structure)
212992003,731480008,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire free lower limb (body structure)
212992003,215218001,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire subcutaneous tissue of lower leg (body structure)
212992003,727285002,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire soft tissues (body structure)
212992003,362875007,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire lower body (body structure)
212992003,302622002,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire subcutaneous tissue of lower extremity (body structure)
212992003,731922009,Entire subcutaneous tissue of medial surface of lower leg (body structure),Entire subcutaneous tissue of limb (body structure)
110589003,700017004,Buccal groove of tooth (body structure),Structure of region of internal part of mouth (body structure)
110589003,128456003,Buccal groove of tooth (body structure),Structure of hard tissue of tooth (body structure)
730762007,730673009,Entire bone tissue of proximal phalanx of little finger (body structure),Entire bone tissue of long bone (body structure)
730762007,731968007,Entire bone tissue of proximal phalanx of little finger (body structure),Entire bone (tissue) (body structure)
730762007,730713007,Entire bone tissue of proximal phalanx of little finger (body structure),Entire bone tissue of phalanx of little finger (body structure)
730762007,731701005,Entire bone tissue of proximal phalanx of little finger (body structure),Entire bone of phalanx of hand (body structure)
730762007,732088006,Entire bone tissue of proximal phalanx of little finger (body structure),Entire regional musculoskeletal system (body structure)
272612002,272611009,Surface region of back (body structure),Surface region of neck (body structure)
280702000,609617007,Pelvic region of peritoneum (body structure),Structure of pelvic region of trunk (body structure)
260636005,362711003,Entire gastrosplenic ligament (body structure),Entire greater omentum (body structure)
279094004,727285002,Entire jugular lymphatic trunk (body structure),Entire soft tissues (body structure)
279246005,732041007,Entire body of lateral ventricle (body structure),Entire regional nervous system (body structure)
728792008,732040008,Entire left surface of heart (body structure),Entire regional cardiovascular structure (body structure)
728792008,732034001,Entire left surface of heart (body structure),Entire intrathoracic cardiovascular structure (body structure)
181004001,732041007,Entire lateral fasciculus of brachial plexus (body structure),Entire regional nervous system (body structure)
181004001,727285002,Entire lateral fasciculus of brachial plexus (body structure),Entire soft tissues (body structure)
181004001,730370004,Entire lateral fasciculus of brachial plexus (body structure),Entire regional peripheral nerve (body structure)
181004001,731842004,Entire lateral fasciculus of brachial plexus (body structure),Entire nervous of limb (body structure)
181330009,731799000,Entire posterior spinal artery (body structure),Entire blood vessel of trunk (body structure)
181330009,732040008,Entire posterior spinal artery (body structure),Entire regional cardiovascular structure (body structure)
181330009,729897000,Entire posterior spinal artery (body structure),Entire artery of trunk (body structure)
181330009,731772002,Entire posterior spinal artery (body structure),Entire blood vessel of spine (body structure)
729587000,732041007,Entire fifth intercostal nerve (body structure),Entire regional nervous system (body structure)
729587000,727285002,Entire fifth intercostal nerve (body structure),Entire soft tissues (body structure)
729587000,730370004,Entire fifth intercostal nerve (body structure),Entire regional peripheral nerve (body structure)
119279008,372185006,"Middle pole, right kidney (body structure)",Half of kidney (body structure)
730585006,732040008,Entire mid anterolateral segment of cardiac ventricle (body structure),Entire regional cardiovascular structure (body structure)
730585006,732034001,Entire mid anterolateral segment of cardiac ventricle (body structure),Entire intrathoracic cardiovascular structure (body structure)
