Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
209818005,280136002,"Complete tear, lumbosacral ligament (disorder)",Disorder of soft tissue of lower limb (disorder)
41806003,239990000,Legal abortion with laceration of broad ligament (disorder),Soft tissue lesion of pelvic region (disorder)
41806003,116225000,Legal abortion with laceration of broad ligament (disorder),Complication of injury (disorder)
400034001,280132000,Internal jugular phlebectasia (disorder),Disorder of soft tissue of neck (disorder)
277373000,363058009,Severe childhood autosomal recessive muscular dystrophy (disorder),Degenerative disorder of muscle (disorder)
27262009,280133005,Congenital absence of pectoral muscle (disorder),Disorder of soft tissue of trunk (disorder)
4410001,280130008,Retroperitoneal hernia with obstruction (disorder),Disorder of soft tissue of abdominal cavity (disorder)
248520009,298259003,Osler's node of hand (finding),Named sign of joint (finding)
402904001,428877005,Viral wart on finger (disorder),Infection of skin of finger (disorder)
298805005,298183002,Increased passive range of shoulder abduction (finding),Passive range of joint movement increased (finding)
724483001,289203002,Concern about body image related to pregnancy (finding),Finding of pattern of pregnancy (finding)
1081571000119102,354351000119105,Clear cell carcinoma of left kidney (disorder),Primary malignant neoplasm of left kidney (disorder)
284970005,284776009,Does perform dressing activity (finding),Does perform personal care activity (finding)
20815007,128347007,Exstrophy of cloaca sequence (disorder),Congenital anomaly of gastrointestinal tract (disorder)
20815007,128332003,Exstrophy of cloaca sequence (disorder),Congenital anomaly of digestive organ (disorder)
20815007,11194003,Exstrophy of cloaca sequence (disorder),Congenital anomaly of anus (disorder)
94506006,94214001,Secondary malignant neoplasm of pylorus (disorder),Secondary malignant neoplasm of body of stomach (disorder)
124440004,361090008,Deficiency of bisphosphoglycerate phosphatase (disorder),Deficiency of phosphatase (disorder)
93648001,93646002,Malignant melanoma of skin of temporal region (disorder),Malignant melanoma of skin of scalp (disorder)
94566009,94590005,Secondary malignant neoplasm of skin of neck (disorder),Secondary malignant neoplasm of soft tissues of neck (disorder)
247370006,280133005,Quadratus lumborum syndrome (disorder),Disorder of soft tissue of trunk (disorder)
704160001,297130008,Closed fracture of proximal phalanx of middle finger (disorder),Fracture of proximal phalanx of finger (disorder)
448221005,449628003,Sarcoma of fibula (disorder),Malignant neoplasm of long bone of lower leg (disorder)
299329003,203569006,Knee joint fixed flexion deformity (finding),Flexion deformity of knee (finding)
209202009,282766005,Closed subluxation of sacrum (disorder),Lower back injury (disorder)
209202009,269129003,Closed subluxation of sacrum (disorder),Closed dislocation of sacrum (disorder)
298519002,298229008,Normal active range of thoracic spine extension (finding),Active range of joint movement normal (finding)
188184006,363496003,Malignant neoplasm of squamocolumnar junction of cervix (disorder),Malignant tumor of soft tissue of abdomen (disorder)
79167003,116225000,Open wound of face with complication (disorder),Complication of injury (disorder)
720011008,298307006,Does use walking aid when standing alone (finding),Finding of walking balance (finding)
720011008,282319008,Does use walking aid when standing alone (finding),Does stand alone (finding)
24897005,73573004,Congenital postural lordosis (disorder),Congenital anomaly of musculoskeletal system (disorder)
10818901000119102,11864841000119106,Open trimalleolar fracture of left ankle (disorder),Injury of left lower leg (disorder)
10818901000119102,10819981000119101,Open trimalleolar fracture of left ankle (disorder),Open fracture of left ankle (disorder)
35171003,385424001,Open dislocation of talus (disorder),Injury of connective tissue (disorder)
35171003,209000008,Open dislocation of talus (disorder),Open traumatic dislocation of foot (disorder)
35171003,275333005,Open dislocation of talus (disorder),Dislocation of talus (disorder)
211908006,211913005,Deep partial thickness burn of a single finger (disorder),Deep partial thickness burn of back of hand (disorder)
211908006,5083008,Deep partial thickness burn of a single finger (disorder),Second degree burn of back (disorder)
702391001,255066001,Renal cell carcinoma (disorder),Carcinoma of genitourinary organ (disorder)
170577003,308502002,Good hypertension control (finding),Hypertension monitoring status (finding)
161880003,699372000,Stiff neck symptom (finding),Symptom of neck (finding)
53318002,57148006,Spina bifida with hydrocephalus (disorder),Congenital anomaly of brain (disorder)
53318002,430886005,Spina bifida with hydrocephalus (disorder),Disorder of vertebra (disorder)
188795008,254497004,Benign neoplasm of anterior tonsillar pillar (disorder),Tumor of anterior tonsillar pillar (disorder)
449636007,188133005,Malignant melanoma of skin of lower leg (disorder),Malignant neoplasm of skin of lower leg (disorder)
366468002,298351002,Finding of form of scapula (finding),Finding of form of bone (finding)
724977006,724971007,Laceration of extensor muscle of finger at forearm level (disorder),Injury of extensor muscle of finger at forearm level (disorder)
212331001,709118002,Injury of multiple nerves at lower leg level (disorder),Injury of nerve at lower leg level (disorder)
289663006,248941007,Finding of contents of uterus (finding),Body of uterus finding (finding)
702369008,371971003,Carcinosarcoma of uterus (disorder),Primary malignant neoplasm of body of uterus (disorder)
85136002,363056008,Longitudinal split nail (disorder),Degenerative disorder of extremity (disorder)
724488005,364738009,Preterm delivery following induction of labor (finding),Finding of outcome of delivery (finding)
1091131000119107,1091951000119104,Chronic otitis media of right ear (disorder),Otitis media of right ear (disorder)
116290004,247353003,Acute abdominal pain (finding),Site of abdominal pain (finding)
417484006,10706006,Tuberculous abscess of spinal cord (disorder),Tuberculosis of central nervous system (disorder)
28401004,45338009,Hypertrophy of submaxillary gland (disorder),Hypertrophy of salivary gland (disorder)
298498006,366671003,Deformity of joint of thoracic spine (finding),Finding of form of joint (finding)
78308008,28470004,"Determination of outcome, complication avoidable, error in judgement (finding)","Determination of outcome, complication avoidable (finding)"
312654000,312656003,Maternal care for suspected chromosomal abnormality in fetus (disorder),Maternal care for chromosomal abnormality in fetus (disorder)
417713005,116225000,Abnormality of surgical wound (disorder),Complication of injury (disorder)
94039004,94061009,Primary malignant neoplasm of skin of shoulder (disorder),Primary malignant neoplasm of soft tissues of shoulder (disorder)
445304002,95095000,Pigmented villonodular synovitis of hip joint (disorder),Neoplasm of uncertain behavior of soft tissues of hip (disorder)
294330005,425605001,Wool alcohol allergy (disorder),Allergy to wool (disorder)
366627002,10951003,Finding of range of midtarsal pronation (finding),Pronation of foot (finding)
191855005,86391000119101,"Glue sniffing dependence, continuous (disorder)","Inhalant dependence, continuous (disorder)"
191855005,153491000119103,"Glue sniffing dependence, continuous (disorder)","Drug dependence, continuous (disorder)"
209278009,209276008,Open fracture dislocation carpometacarpal joint (disorder),Open fracture dislocation radiocarpal joint (disorder)
208889000,208874009,Open traumatic subluxation multiple digits (disorder),Open traumatic dislocation multiple digits (disorder)
448644004,280133005,Abnormality of right inferior vena cava (disorder),Disorder of soft tissue of trunk (disorder)
209374009,263093003,Closed fracture subluxation of single metatarsophalangeal joint (disorder),Fracture dislocation of toe joint (disorder)
27145006,16809003,Open wound of epigastric region with complication (disorder),Open wound of abdominal wall with complication (disorder)
192716003,87536007,Post yellow fever vaccination encephalitis (disorder),Central nervous system complication (disorder)
253801005,35266001,Triplication of appendix (disorder),Congenital duplication of appendix (disorder)
302969009,473115007,Prosthetic joint loosening (disorder),Loosening of musculoskeletal implant (disorder)
302969009,213081005,Prosthetic joint loosening (disorder),Loosening of prosthesis (disorder)
715092001,715090009,Difficulty transferring from chair to bed (finding),Difficulty transferring from bed to chair (finding)
139661000119106,280136002,Chondromatosis of synovium of hip joint (disorder),Disorder of soft tissue of lower limb (disorder)
126831006,126827000,Neoplasm of pylorus (disorder),Neoplasm of body of stomach (disorder)
235978006,25942009,Cystic fibrosis of pancreas (disorder),Fibrosis of pancreas (disorder)
299632005,299512002,Toe joint - tender (finding),Foot joint - tender (finding)
10930641000119109,10932161000119103,Closed fracture of metatarsal bone of left foot (disorder),Closed fracture of left foot (disorder)
239997002,280136002,Lesion of joint capsule of pelvic region (disorder),Disorder of soft tissue of lower limb (disorder)
240467006,189176002,Genital molluscum contagiosum (disorder),Infectious disease of genitourinary system (disorder)
5571000124103,405539004,Cerebrovascular accident with intracranial hemorrhage (disorder),Hemorrhage of blood vessel (disorder)
95596009,244938009,Pruritus of female genital organs (disorder),Disorder of female genital organs (disorder)
200050006,200052003,Obstetric anesthesia with pulmonary complications - delivered with postnatal problem (disorder),Obstetric anesthesia with pulmonary complications with postnatal problem (disorder)
200050006,200049006,Obstetric anesthesia with pulmonary complications - delivered with postnatal problem (disorder),Obstetric anesthesia with pulmonary complications - delivered (disorder)
277828003,48079002,Anxiety about going crazy (finding),Disturbance in mood (finding)
20716004,72970002,Respiratory rate normal (finding),Normal vital signs (finding)
94380001,94585007,Secondary malignant neoplasm of lip (disorder),Secondary malignant neoplasm of soft tissues of face (disorder)
